dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
174,Parkinsons,RandomFuzzyRules__max_rules_len__6,0.8242105263157894,0.057457110006362146,10
174,Parkinsons,RandomFuzzyRules__max_rules_len__7,0.8710526315789474,0.05857127999188376,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules_len__2,0.7619639639639639,0.08375385998515408,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules_len__3,0.7633333333333333,0.08485500998795029,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules_len__4,0.7646666666666666,0.10123810998629774,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules_len__5,0.7713333333333333,0.11215472999028857,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules_len__6,0.770018018018018,0.1248353700037114,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules_len__7,0.7659639639639639,0.1364260099944658,10
222,Bank Marketing,RandomFuzzyRules__max_rules_len__2,0.8929021537019096,2.247533340018708,10
222,Bank Marketing,RandomFuzzyRules__max_rules_len__3,0.8927473207003613,2.1982413400080985,10
222,Bank Marketing,RandomFuzzyRules__max_rules_len__4,0.8929021537019096,2.218260799988639,10
222,Bank Marketing,RandomFuzzyRules__max_rules_len__5,0.8929021537019096,2.2059856799896806,10
222,Bank Marketing,RandomFuzzyRules__max_rules_len__6,0.8929021537019096,2.4088723599677904,10
222,Bank Marketing,RandomFuzzyRules__max_rules_len__7,0.8927030826999189,2.329502439976204,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules_len__2,0.6998246639392168,0.07990005001192907,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules_len__3,0.698042080654588,0.08418167000636453,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules_len__4,0.6981589713617767,0.0850438499823212,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules_len__5,0.6912039742840445,0.08685451999772335,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules_len__6,0.6946814728229106,0.08098009999375784,10
