dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__sampling__n2_l1,512,57,30,0.9824561403508771,0.975609756097561,0.9973544973544973,0.07531400001607835,0.000314100063405931
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__sampling__n2_l2,512,57,30,0.9298245614035088,0.9,0.9907407407407408,0.06970350001938641,0.00032929994631558657
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__sampling__n1_l1,513,56,30,0.9821428571428571,0.975609756097561,1.0,0.08416470000520349,0.0002316000172868371
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__sampling__n1_l2,513,56,30,0.9642857142857143,0.9545454545454545,0.9972789115646259,0.0781711998861283,0.00034550006967037916
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__sampling__n2_l1,513,56,30,1.0,1.0,1.0,0.07618710002861917,0.0003399000270292163
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__sampling__n2_l2,513,56,30,1.0,1.0,1.0,0.06733989994972944,0.00023819995112717152
27,Credit Approval,1,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.8985507246376812,0.9090909090909091,0.9078947368421053,0.08536090003326535,0.00025619997177273035
27,Credit Approval,1,RandomFuzzyRules__sampling__n1_l2,621,69,15,0.8405797101449275,0.860759493670886,0.8522920203735145,0.07444850006140769,0.00022899999748915434
27,Credit Approval,1,RandomFuzzyRules__sampling__n2_l1,621,69,15,0.8695652173913043,0.8831168831168831,0.8544142614601019,0.07257959991693497,0.0003423000453040004
27,Credit Approval,1,RandomFuzzyRules__sampling__n2_l2,621,69,15,0.855072463768116,0.8717948717948718,0.8641765704584041,0.0698264999082312,0.00033980002626776695
27,Credit Approval,2,RandomFuzzyRules__sampling__n1_l1,621,69,15,0.8405797101449275,0.8450704225352113,0.8374363327674024,0.0845052000368014,0.0002486999146640301
