dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__sampling__n2_l2,0.6946814728229106,0.09469237001612776,10
264,EEG Eye State,RandomFuzzyRules__sampling__n1_l1,0.5776368491321763,0.9051333500305191,10
264,EEG Eye State,RandomFuzzyRules__sampling__n1_l2,0.5785046728971962,0.8678849800140597,10
264,EEG Eye State,RandomFuzzyRules__sampling__n2_l1,0.5720293724966622,0.7969806600129232,10
264,EEG Eye State,RandomFuzzyRules__sampling__n2_l2,0.5795727636849132,0.7160142199951224,10
267,Banknote Authentication,RandomFuzzyRules__sampling__n1_l1,0.9409552523008567,0.26980745998444033,10
267,Banknote Authentication,RandomFuzzyRules__sampling__n1_l2,0.9343964878874431,0.1642759799957275,10
267,Banknote Authentication,RandomFuzzyRules__sampling__n2_l1,0.8928964349941817,0.22178899999707932,10
267,Banknote Authentication,RandomFuzzyRules__sampling__n2_l2,0.9343964878874431,0.15168461002176625,10
277,Thoracic Surgery Data,RandomFuzzyRules__sampling__n1_l1,0.8468085106382979,0.0791418800130486,10
277,Thoracic Surgery Data,RandomFuzzyRules__sampling__n1_l2,0.8531914893617021,0.06800593999214466,10
277,Thoracic Surgery Data,RandomFuzzyRules__sampling__n2_l1,0.8446808510638298,0.0631094600190408,10
277,Thoracic Surgery Data,RandomFuzzyRules__sampling__n2_l2,0.8446808510638298,0.06440619000932198,10
327,Phishing Websites,RandomFuzzyRules__sampling__n1_l1,0.8920852937085252,0.7525863099959679,10
327,Phishing Websites,RandomFuzzyRules__sampling__n1_l2,0.888920163976009,0.6214147899765521,10
327,Phishing Websites,RandomFuzzyRules__sampling__n2_l1,0.888920163976009,0.6151794099947437,10
327,Phishing Websites,RandomFuzzyRules__sampling__n2_l2,0.8920852937085252,0.5612498099799268,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__sampling__n1_l1,0.5699100449775113,0.1191545399953611,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__sampling__n1_l2,0.6133733133433283,0.11378170999232676,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__sampling__n2_l1,0.5812368815592204,0.10951137002557512,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__sampling__n2_l2,0.600352323838081,0.1046921299770474,10
451,Breast Cancer Coimbra,RandomFuzzyRules__sampling__n1_l1,0.7272727272727273,0.09065990998642515,10
451,Breast Cancer Coimbra,RandomFuzzyRules__sampling__n1_l2,0.6848484848484848,0.07359336001100014,10
451,Breast Cancer Coimbra,RandomFuzzyRules__sampling__n2_l1,0.6636363636363637,0.06935151999350633,10
451,Breast Cancer Coimbra,RandomFuzzyRules__sampling__n2_l2,0.6454545454545454,0.05922320997342463,10
519,Heart Failure Clinical Records,RandomFuzzyRules__sampling__n1_l1,0.8193103448275861,0.09061747998930511,10
519,Heart Failure Clinical Records,RandomFuzzyRules__sampling__n1_l2,0.8460919540229886,0.0743261000141501,10
519,Heart Failure Clinical Records,RandomFuzzyRules__sampling__n2_l1,0.8393103448275863,0.07254432997433466,10
519,Heart Failure Clinical Records,RandomFuzzyRules__sampling__n2_l2,0.8327586206896551,0.06703887000912796,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__sampling__n1_l1,0.8884615384615385,0.071302150003612,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__sampling__n1_l2,0.8576923076923076,0.07484784001717339,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__sampling__n2_l1,0.8692307692307694,0.06733436001231889,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__sampling__n2_l2,0.8865384615384617,0.06293435997795309,10
