dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
267,Banknote Authentication,RandomFuzzyRules__max_rules__2,0.941690468634296,0.15100745999952775,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__3,0.941690468634296,0.13201314000179984,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__4,0.9256426531259917,0.14697185001568863,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__5,0.8957844070665397,0.15318988001672545,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__6,0.9343964878874431,0.16628820999758315,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__7,0.9343964878874431,0.17277159997029226,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__2,0.8404255319148936,0.05398002000292758,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__3,0.848936170212766,0.060963409999385446,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__4,0.8404255319148936,0.06519840998807917,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__5,0.8361702127659575,0.06496983998222274,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__6,0.8446808510638298,0.07251423997804517,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__7,0.8446808510638298,0.07212993999710303,10
327,Phishing Websites,RandomFuzzyRules__max_rules__2,0.9031204536342287,0.4296931799966842,10
327,Phishing Websites,RandomFuzzyRules__max_rules__3,0.8896438185790382,0.48568507001036776,10
327,Phishing Websites,RandomFuzzyRules__max_rules__4,0.888920163976009,0.49780276000965384,10
327,Phishing Websites,RandomFuzzyRules__max_rules__5,0.8981468419889864,0.5538620300008915,10
327,Phishing Websites,RandomFuzzyRules__max_rules__6,0.8920852937085252,0.5848526400048286,10
327,Phishing Websites,RandomFuzzyRules__max_rules__7,0.8973326896484007,0.5666661099880003,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__2,0.5821064467766117,0.08086425001965833,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__3,0.5708095952023988,0.08753011000808326,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__4,0.6012068965517241,0.09889410996111106,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__5,0.5881784107946026,0.09891659001586953,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__6,0.600352323838081,0.10677765998989341,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__7,0.6212068965517241,0.1056515700067393,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__2,0.5189393939393939,0.05022639001253987,10
