dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
451,Breast Cancer Coimbra,3,RandomFuzzyRules__max_rules__6,104,12,9,0.8333333333333334,0.8571428571428571,0.9142857142857143,0.06403120001778007,0.0002933000214397907
451,Breast Cancer Coimbra,3,RandomFuzzyRules__max_rules__7,104,12,9,0.75,0.7692307692307692,0.7428571428571429,0.0690584999974817,0.0002421000972390175
451,Breast Cancer Coimbra,4,RandomFuzzyRules__max_rules__2,104,12,9,0.6666666666666666,0.6666666666666666,0.8,0.05372490000445396,0.00026540004182606936
451,Breast Cancer Coimbra,4,RandomFuzzyRules__max_rules__3,104,12,9,0.4166666666666667,0.5333333333333333,0.3142857142857143,0.053501199930906296,0.0002717999741435051
451,Breast Cancer Coimbra,4,RandomFuzzyRules__max_rules__4,104,12,9,0.8333333333333334,0.8333333333333333,0.9714285714285715,0.05631320003885776,0.00023239990696310997
451,Breast Cancer Coimbra,4,RandomFuzzyRules__max_rules__5,104,12,9,0.8333333333333334,0.8571428571428571,0.9714285714285715,0.06937229994218796,0.0002861000830307603
451,Breast Cancer Coimbra,4,RandomFuzzyRules__max_rules__6,104,12,9,0.8333333333333334,0.8571428571428571,0.9714285714285715,0.0658709000563249,0.0003233000170439482
451,Breast Cancer Coimbra,4,RandomFuzzyRules__max_rules__7,104,12,9,0.6666666666666666,0.6,0.9714285714285715,0.07443349994719028,0.00033219996839761734
451,Breast Cancer Coimbra,5,RandomFuzzyRules__max_rules__2,104,12,9,0.5833333333333334,0.5454545454545454,0.6,0.051528000039979815,0.00027109996881335974
451,Breast Cancer Coimbra,5,RandomFuzzyRules__max_rules__3,104,12,9,0.6666666666666666,0.7142857142857143,0.7428571428571429,0.045463599963113666,0.0002535999519750476
451,Breast Cancer Coimbra,5,RandomFuzzyRules__max_rules__4,104,12,9,0.5833333333333334,0.6153846153846153,0.6857142857142857,0.06557720003183931,0.00024850002955645323
451,Breast Cancer Coimbra,5,RandomFuzzyRules__max_rules__5,104,12,9,0.6666666666666666,0.7142857142857143,0.8857142857142857,0.06384920002892613,0.00022599997464567423
451,Breast Cancer Coimbra,5,RandomFuzzyRules__max_rules__6,104,12,9,0.6666666666666666,0.7142857142857143,0.6857142857142857,0.06638360000215471,0.0003168999683111906
451,Breast Cancer Coimbra,5,RandomFuzzyRules__max_rules__7,104,12,9,0.6666666666666666,0.75,0.8571428571428572,0.0789275000570342,0.0003229000139981508
451,Breast Cancer Coimbra,6,RandomFuzzyRules__max_rules__2,104,12,9,0.25,0.18181818181818182,0.2857142857142857,0.050723299966193736,0.00024940003640949726
451,Breast Cancer Coimbra,6,RandomFuzzyRules__max_rules__3,104,12,9,0.4166666666666667,0.22222222222222224,0.22857142857142854,0.054059899994172156,0.00022010004613548517
451,Breast Cancer Coimbra,6,RandomFuzzyRules__max_rules__4,104,12,9,0.4166666666666667,0.4615384615384615,0.3714285714285714,0.06675590004306287,0.0002805999247357249
