dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
heart_disease_cleveland,RandomFuzzyRules__max_rules_len__3,0.7674917491749175,0.7627368919952947,0.8161327765267019,0.5358038233535869,0.015056685381568919,60,60
heart_disease_cleveland,RandomFuzzyRules__max_rules_len__4,0.75,0.746384798234166,0.7929691093274195,0.5014351010345492,0.01577276434594139,60,60
heart_disease_cleveland,RandomFuzzyRules__max_rules_len__5,0.7427392739273928,0.7384486166007905,0.79748958648049,0.4860245227293135,0.016622589792435315,60,60
heart_disease_cleveland,RandomFuzzyRules__max_rules_len__6,0.7343234323432344,0.7304597340451487,0.7673925658060717,0.46633283744249393,0.017672361891406228,60,60
heart_disease_cleveland,RandomFuzzyRules__max_rules_len__7,0.746039603960396,0.7412228332248375,0.8018804059715253,0.4979949013371606,0.018961385676326815,60,60
heart_failure_followup_survival,RandomFuzzyRules__max_rules_len__2,0.8362491582491582,0.7804445145595552,0.8260252620171203,0.6136168734427053,0.015345297637395514,60,60
heart_failure_followup_survival,RandomFuzzyRules__max_rules_len__3,0.8464410774410774,0.803054351404741,0.8505143743598185,0.6385730136565088,0.01589988340468452,60,60
heart_failure_followup_survival,RandomFuzzyRules__max_rules_len__4,0.8294040404040405,0.7685485714808312,0.8385034272570968,0.5953614814974856,0.01694516803448394,60,60
heart_failure_followup_survival,RandomFuzzyRules__max_rules_len__5,0.830409090909091,0.7692820365086332,0.839024775021949,0.5967794508791509,0.018019745180693714,60,60
heart_failure_followup_survival,RandomFuzzyRules__max_rules_len__6,0.8255757575757575,0.7626986848844016,0.8383976258413813,0.58659120511779,0.019833991241951735,60,60
heart_failure_followup_survival,RandomFuzzyRules__max_rules_len__7,0.8192138047138047,0.7641836772022242,0.8451830918934738,0.5735161994734771,0.021221240501229907,60,60
hepatitis_survival_prediction,RandomFuzzyRules__max_rules_len__2,0.8055492709904475,0.6394881744271987,0.7273429416112343,0.3271686545862068,0.012436442410883753,60,60
hepatitis_survival_prediction,RandomFuzzyRules__max_rules_len__3,0.8006913021618904,0.6153713968957871,0.7062509238728751,0.28732952948290963,0.012680174053336133,60,60
hepatitis_survival_prediction,RandomFuzzyRules__max_rules_len__4,0.8029725992961286,0.6378861788617887,0.718329637841833,0.3119542347339398,0.013308512613487698,60,60
hepatitis_survival_prediction,RandomFuzzyRules__max_rules_len__5,0.8004147812971342,0.6185218033998522,0.7271618625277162,0.3040784045953817,0.013828367437235959,60,60
hepatitis_survival_prediction,RandomFuzzyRules__max_rules_len__6,0.7967571644042232,0.6122025129342202,0.6563063562453806,0.29211589115922276,0.014409635619570762,60,60
hepatitis_survival_prediction,RandomFuzzyRules__max_rules_len__7,0.7962104072398191,0.6128806356245381,0.680729859571323,0.28241071358975567,0.015177381186125138,60,60
homeq_default_prediction,RandomFuzzyRules__max_rules_len__2,0.8212454345365853,0.5657048212011944,0.6826767277631437,0.2870260285432188,0.05377800048639372,9,9
homeq_default_prediction,RandomFuzzyRules__max_rules_len__3,0.8237566120901582,0.5951128141226304,0.702147534663026,0.31600767613408576,0.053355631987667705,9,9
homeq_default_prediction,RandomFuzzyRules__max_rules_len__4,0.8245742497579626,0.5899210250410762,0.7015556069880015,0.31610693076525326,0.0548889218933052,9,9
homeq_default_prediction,RandomFuzzyRules__max_rules_len__5,0.8242821288626434,0.5820600526003319,0.7025964821856897,0.3107042570869574,0.05566897103562946,9,9
homeq_default_prediction,RandomFuzzyRules__max_rules_len__6,0.8202522357716464,0.566940174271362,0.6751859916004298,0.2821547088711409,0.057585080257720384,9,9
homeq_default_prediction,RandomFuzzyRules__max_rules_len__7,0.8246324529123894,0.5802021075548073,0.7025964821856897,0.31065685700537793,0.058733441504753264,9,9
homesite_quote_conversion,RandomFuzzyRules__max_rules_len__2,0.8201593088602618,0.5208142498667976,0.5207798180735789,0.18210013038474615,3.7904382900127933,9,9
homesite_quote_conversion,RandomFuzzyRules__max_rules_len__3,0.8201593088602618,0.5208142498667976,0.5207798180735789,0.18210013038474615,4.155886560781962,9,9
homesite_quote_conversion,RandomFuzzyRules__max_rules_len__4,0.8199560519155507,0.5221496499571049,0.5256300697254984,0.1807306122870819,4.665511608227259,9,9
homesite_quote_conversion,RandomFuzzyRules__max_rules_len__5,0.8201593088602618,0.5208142498667976,0.5207798180735789,0.18210013038474615,4.832652201203422,9,9
homesite_quote_conversion,RandomFuzzyRules__max_rules_len__6,0.8201593088602618,0.5208142498667976,0.5207798180735789,0.18210013038474615,5.251123443245888,9,9
homesite_quote_conversion,RandomFuzzyRules__max_rules_len__7,0.8224475514188465,0.5671066438923784,0.5965347998561595,0.24554118236790756,5.4476483949563566,9,9
indian_liver_patient_dataset,RandomFuzzyRules__max_rules_len__2,0.6999991188650981,0.5191400397468586,0.6023198335741344,0.063946375119918,0.016855138035801506,60,60
