dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,fit_time,predict_time
blood_transfusion,1,2,6,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7590361445783133,0.03846905590035021,0.00016914913430809975
blood_transfusion,2,0,7,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.772,0.11717430013231933,0.00018974789418280125
blood_transfusion,2,0,7,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.772,0.04347172495909035,0.00016613793559372425
blood_transfusion,2,0,7,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.772,0.08746573305688798,0.0001902179792523384
blood_transfusion,2,0,7,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.772,0.03838532604277134,0.00016644899733364582
blood_transfusion,2,1,8,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7670682730923695,0.11696993093937635,0.00019384780898690224
blood_transfusion,2,1,8,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7710843373493976,0.04416409693658352,0.00016774795949459076
blood_transfusion,2,1,8,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7670682730923695,0.08733057486824691,0.00019223801791667938
blood_transfusion,2,1,8,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7670682730923695,0.038489205995574594,0.00016513792797923088
blood_transfusion,2,2,9,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7590361445783133,0.11673203390091658,0.00019186805002391338
blood_transfusion,2,2,9,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7590361445783133,0.044084658147767186,0.00017335801385343075
blood_transfusion,2,2,9,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7670682730923695,0.08731051487848163,0.00019247783347964287
blood_transfusion,2,2,9,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7590361445783133,0.0384479861240834,0.00016676890663802624
blood_transfusion,3,0,10,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.78,0.11694762203842402,0.00019813794642686844
blood_transfusion,3,0,10,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.784,0.04381979093886912,0.00016562803648412228
blood_transfusion,3,0,10,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.776,0.08751250291243196,0.00019060797058045864
blood_transfusion,3,0,10,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.78,0.03882300201803446,0.00016439799219369888
blood_transfusion,3,1,11,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7550200803212851,0.11736139701679349,0.00018884800374507904
blood_transfusion,3,1,11,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7550200803212851,0.04396578995510936,0.00017763813957571983
blood_transfusion,3,1,11,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7550200803212851,0.08745601400732994,0.00019188807345926762
blood_transfusion,3,1,11,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7550200803212851,0.03888018196448684,0.0001582580152899027
blood_transfusion,3,2,12,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7751004016064257,0.11727050808258355,0.00018995790742337704
blood_transfusion,3,2,12,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7710843373493976,0.043689592042937875,0.0001684988383203745
blood_transfusion,3,2,12,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7710843373493976,0.08771405089646578,0.0001901579089462757
blood_transfusion,3,2,12,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7791164658634538,0.03841948602348566,0.00016587809659540653
blood_transfusion,4,0,13,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.764,0.1169752508867532,0.00019281799905002117
blood_transfusion,4,0,13,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.768,0.043254526099190116,0.00017257919535040855
blood_transfusion,4,0,13,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.772,0.08756233286112547,0.00019014906138181686
blood_transfusion,4,0,13,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.764,0.03846023580990732,0.00016734818927943707
blood_transfusion,4,1,14,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7550200803212851,0.11683589196763933,0.00020575802773237228
blood_transfusion,4,1,14,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7590361445783133,0.043778110994026065,0.00016945903189480305
blood_transfusion,4,1,14,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7751004016064257,0.08766152197495103,0.00019439798779785633
blood_transfusion,4,1,14,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7670682730923695,0.038513015024363995,0.00016753794625401497
blood_transfusion,4,2,15,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7630522088353414,0.11692845216020942,0.00019757798872888088
blood_transfusion,4,2,15,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7630522088353414,0.04399334895424545,0.0001751480158418417
blood_transfusion,4,2,15,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7630522088353414,0.08740158402360976,0.00019724806770682335
blood_transfusion,4,2,15,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7630522088353414,0.03843507613055408,0.00016450905241072178
blood_transfusion,5,0,16,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.772,0.1174558459315449,0.00019412790425121784
blood_transfusion,5,0,16,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.772,0.044177937088534236,0.00017235800623893738
blood_transfusion,5,0,16,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.748,0.08771620085462928,0.0001880880445241928
blood_transfusion,5,0,16,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.748,0.039031899999827147,0.00016406807117164135
blood_transfusion,5,1,17,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7630522088353414,0.11702069104649127,0.00018857792019844055
