dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
264,EEG Eye State,RandomFuzzyRules__max_rules__6,0.5738317757009346,0.49052325000811836,10
264,EEG Eye State,RandomFuzzyRules__max_rules__7,0.5740987983978638,0.5370129500020994,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__2,0.8761081138262986,0.095694569995976,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__3,0.889230931979266,0.09199922000116198,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__4,0.8782873161959166,0.10597891999641429,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__5,0.8812123135512536,0.1127647700021043,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__6,0.8761081138262986,0.11842238999961405,10
267,Banknote Authentication,RandomFuzzyRules__max_rules__7,0.8782873161959166,0.11956322999903927,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__2,0.8404255319148936,0.035006260001682624,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__3,0.848936170212766,0.03748657999385608,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__4,0.8404255319148936,0.04227303000225216,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__5,0.8404255319148936,0.04235300000582351,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__6,0.8404255319148936,0.04819009000202635,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_rules__7,0.8446808510638298,0.0477610300004016,10
327,Phishing Websites,RandomFuzzyRules__max_rules__2,0.8981468419889864,0.34263552999473174,10
327,Phishing Websites,RandomFuzzyRules__max_rules__3,0.888920163976009,0.3814086400030646,10
327,Phishing Websites,RandomFuzzyRules__max_rules__4,0.8920852937085252,0.42179211000038774,10
327,Phishing Websites,RandomFuzzyRules__max_rules__5,0.8981468419889864,0.4365639099967666,10
327,Phishing Websites,RandomFuzzyRules__max_rules__6,0.8920852937085252,0.4655977799964603,10
327,Phishing Websites,RandomFuzzyRules__max_rules__7,0.8965185373078149,0.4708846800000174,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__2,0.6142578710644677,0.05382108000048898,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__3,0.6177286356821589,0.06014874999818852,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__4,0.5881634182908545,0.06466032000607806,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__5,0.5821289355322339,0.07312885999854185,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__6,0.5882158920539731,0.0739658400038024,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_rules__7,0.5968815592203898,0.07518805999716273,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__2,0.6878787878787879,0.03185249000380276,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__3,0.6378787878787879,0.03574435000773516,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__4,0.6734848484848486,0.0390506299998378,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__5,0.6378787878787879,0.04253376000269777,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__6,0.7712121212121212,0.04427126000518905,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_rules__7,0.7075757575757576,0.047870849998434925,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__2,0.8595402298850574,0.03514972000266422,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__3,0.8294252873563218,0.03813865999982222,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__4,0.8091954022988507,0.04134418999892655,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__5,0.8327586206896551,0.04374372000165744,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__6,0.8528735632183908,0.04625197000568728,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_rules__7,0.8528735632183908,0.05000736999500074,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__2,0.8903846153846156,0.03714680999692059,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__3,0.8557692307692308,0.039129310002317605,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__4,0.8576923076923076,0.04457219000032634,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__5,0.8942307692307694,0.044854029998532455,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__6,0.8865384615384617,0.048544140000012656,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_rules__7,0.8942307692307694,0.04742018999822899,10
