dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
27,Credit Approval,1,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.8695652173913043,0.8831168831168831,0.870967741935484,0.06522089999634773,0.0003844000166282058
27,Credit Approval,1,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.855072463768116,0.8717948717948718,0.8641765704584041,0.09758850000798702,0.0003630999708548188
27,Credit Approval,1,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.855072463768116,0.8717948717948718,0.8641765704584041,0.08082340005785227,0.00036669999826699495
27,Credit Approval,2,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.8405797101449275,0.8405797101449276,0.849320882852292,0.060585300088860095,0.0003496999852359295
27,Credit Approval,2,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.8405797101449275,0.8405797101449276,0.849320882852292,0.08355169999413192,0.0002413000911474228
27,Credit Approval,2,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.8405797101449275,0.8405797101449276,0.849320882852292,0.08196850004605949,0.0003293999470770359
27,Credit Approval,3,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.8405797101449275,0.8405797101449276,0.8790322580645162,0.06897160003427416,0.0002466000150889158
27,Credit Approval,3,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.8405797101449275,0.8405797101449276,0.8790322580645162,0.08229799999389797,0.00030159996822476387
27,Credit Approval,3,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.8405797101449275,0.8405797101449276,0.8790322580645162,0.0882263999665156,0.00030860002152621746
27,Credit Approval,4,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.7246376811594203,0.716417910447761,0.735144312393888,0.06783299997914582,0.00027760001830756664
27,Credit Approval,4,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.7246376811594203,0.716417910447761,0.735144312393888,0.06859019992407411,0.00030529999639838934
27,Credit Approval,4,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.7246376811594203,0.716417910447761,0.735144312393888,0.08664340001996607,0.0002747999969869852
27,Credit Approval,5,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.9420289855072463,0.9459459459459458,0.9443972835314092,0.05758789996616542,0.0003256000345572829
27,Credit Approval,5,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.9420289855072463,0.9459459459459458,0.9443972835314092,0.08308110001962632,0.0003432999365031719
27,Credit Approval,5,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.9420289855072463,0.9459459459459458,0.9443972835314092,0.0879489000653848,0.00033740000799298286
27,Credit Approval,6,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.7971014492753623,0.7941176470588235,0.7512733446519524,0.062616299954243,0.0003349999897181988
27,Credit Approval,6,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.7971014492753623,0.7941176470588235,0.8068760611205432,0.0791133000748232,0.00030019995756447315
27,Credit Approval,6,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.7971014492753623,0.7941176470588235,0.8068760611205432,0.06838980002794415,0.0003056999994441867
27,Credit Approval,7,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.8695652173913043,0.88,0.8713921901528013,0.07515319995582104,0.00036509998608380556
27,Credit Approval,7,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.8695652173913043,0.88,0.8713921901528013,0.06969349994324148,0.00026240001898258924
27,Credit Approval,7,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.8695652173913043,0.88,0.8713921901528013,0.09777620004024357,0.00029440002981573343
27,Credit Approval,8,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.782608695652174,0.7945205479452054,0.7884615384615385,0.058380400063470006,0.00029260001610964537
27,Credit Approval,8,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.782608695652174,0.7945205479452054,0.7884615384615385,0.07715999998617917,0.00024179997853934765
27,Credit Approval,8,RandomFuzzyRules__max_sampling_attempts__1000000,621,69,15,0.782608695652174,0.7945205479452054,0.7884615384615385,0.06545110000297427,0.00024279998615384102
27,Credit Approval,9,RandomFuzzyRules__max_sampling_attempts__20000,621,69,15,0.855072463768116,0.8571428571428572,0.8679487179487179,0.059970200061798096,0.00033240008633583784
27,Credit Approval,9,RandomFuzzyRules__max_sampling_attempts__100000,621,69,15,0.855072463768116,0.8571428571428572,0.8679487179487179,0.06898660003207624,0.000332399969920516
