dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
homeq_default_prediction,RandomFuzzyRules__threshold__0_9,0.8039006182366077,0.6464642717797675,0.7029627311461824,0.32811474459651657,0.0594374324298567,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_1,0.7315441547991606,0.7532065685114474,0.7298757591320852,0.40798970735808304,7.821231111108015,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_2,0.7315415980962846,0.7531997510423646,0.7298757591320852,0.4079792745510621,7.834366835084641,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_3,0.7491137983729568,0.674494229295637,0.7247375242803495,0.30643792444734036,7.837541058245632,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_4,0.7495957225913271,0.6746728025327406,0.7298757591320852,0.3067999627147388,7.841702378096266,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_5,0.749598279338326,0.6746638877373123,0.7298757591320852,0.3067888390868768,5.25936104879818,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_6,0.7205223489084315,0.6600352819770374,0.6725035657339326,0.2864371979824042,7.843544595616145,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_7,0.7073897505963875,0.6642745181794251,0.6782569774049354,0.2730768783929995,7.822822145703766,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_8,0.6980731181387113,0.7046105199245426,0.6961114080771085,0.3311133902564919,7.82044238390194,9,9
homesite_quote_conversion,RandomFuzzyRules__threshold__0_9,0.6828032674756709,0.6880815848223658,0.7388162283944948,0.30095969868145833,7.821379757434544,9,9
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_1,0.557938144329897,0.5718199260467401,0.6345359588952214,0.14254065894059847,0.02410727978373562,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_2,0.5029064234734337,0.6256027687731238,0.6970932906413434,0.26175431264804633,0.02403385991541043,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_3,0.529663847034981,0.6208904920106828,0.6888134905683584,0.23775525441835726,0.02414669516341135,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_4,0.5437435016300997,0.6156650377044496,0.6868037140022595,0.2301410230269839,0.024174977497508087,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_5,0.5124143096308045,0.6235820547401718,0.7034630725684838,0.258949784138563,0.021919744104767793,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_6,0.5610489911005375,0.6729563446927381,0.7415055211618395,0.33793607937966574,0.02402417406750217,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_7,0.6129363820600934,0.6692546397664477,0.725275052826175,0.3140015958064899,0.024026031528289075,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_8,0.5787086968014804,0.6616505429197015,0.7071082519924208,0.30619252869726965,0.02396287465623265,60,60
indian_liver_patient_dataset,RandomFuzzyRules__threshold__0_9,0.607161864481452,0.6769273542205198,0.739388215570965,0.3298656389164543,0.02385784812892472,60,60
iranian_churn,RandomFuzzyRules__threshold__0_1,0.8798947368421053,0.7580312615196161,0.776079392416225,0.5723805971585183,0.048269684069479464,30,30
iranian_churn,RandomFuzzyRules__threshold__0_2,0.89,0.7387024890580025,0.7770406425144182,0.5767753617882568,0.048895095335319584,30,30
iranian_churn,RandomFuzzyRules__threshold__0_3,0.871859649122807,0.7784715939836959,0.8549721095243576,0.5689680761422696,0.048567187910278586,30,30
iranian_churn,RandomFuzzyRules__threshold__0_4,0.8787719298245614,0.7677386379675788,0.8293895869427445,0.5756786995448688,0.0487357846461236,30,30
iranian_churn,RandomFuzzyRules__threshold__0_5,0.8740350877192982,0.775711673904291,0.8847122070551189,0.5721807644529794,0.037010841164737886,30,30
iranian_churn,RandomFuzzyRules__threshold__0_6,0.8799298245614035,0.7525143965544242,0.8840512845403835,0.5674600088755819,0.0495565981448938,30,30
iranian_churn,RandomFuzzyRules__threshold__0_7,0.8911929824561403,0.733752753967565,0.8793582062408842,0.5783319397886966,0.048791189305484255,30,30
iranian_churn,RandomFuzzyRules__threshold__0_8,0.8650175438596491,0.7961321737294058,0.8128035168751543,0.5695248733693465,0.047744320783143196,30,30
iranian_churn,RandomFuzzyRules__threshold__0_9,0.8530877192982457,0.8406342753964645,0.8853098583581591,0.57836188029557,0.04698577942326661,30,30
jm1,RandomFuzzyRules__threshold__0_1,0.7836772609824617,0.5966412628553974,0.6746121829375745,0.23154749690693743,0.06809423760407496,9,9
jm1,RandomFuzzyRules__threshold__0_2,0.7909358666170979,0.5811100497354911,0.6384047205859952,0.20645396949597494,0.0635888451813823,9,9
jm1,RandomFuzzyRules__threshold__0_3,0.8097076776171858,0.5433006294690313,0.6584747824111322,0.1774361538696029,0.06355618752746114,9,9
jm1,RandomFuzzyRules__threshold__0_4,0.8070737323074325,0.5233203483722447,0.6400693883748905,0.12733295740962736,0.06461238421292764,9,9
jm1,RandomFuzzyRules__threshold__0_5,0.4472329122052212,0.5518561470147529,0.6363182501982483,0.1268683399841521,0.04058361058640805,9,9
jm1,RandomFuzzyRules__threshold__0_6,0.4271332123956746,0.5881287405536333,0.6362990372694338,0.15346543789161687,0.06509248296626735,9,9
