dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
early_stage_diabetes_risk_prediction,18,1,56,60,RandomFuzzyRules__max_literal_repetitions__2,167,84,16,31,0.9047619047619048,0.8461538461538461,0.8942307692307693,0.7799946207453026,0.015793888829648495,0.00014635827392339706,,,,,
early_stage_diabetes_risk_prediction,18,1,56,60,RandomFuzzyRules__max_literal_repetitions__3,167,84,16,31,0.9047619047619048,0.8567639257294429,0.8942307692307693,0.7744735955038273,0.015547401737421751,0.00014206906780600548,,,,,
early_stage_diabetes_risk_prediction,18,2,57,60,RandomFuzzyRules__max_literal_repetitions__1,168,83,16,31,0.8795180722891566,0.8390688259109311,0.906545209176788,0.7126326268598047,0.015664790757000446,0.00014210771769285202,,,,,
early_stage_diabetes_risk_prediction,18,2,57,60,RandomFuzzyRules__max_literal_repetitions__2,168,83,16,31,0.8072289156626506,0.7968960863697706,0.8495276653171389,0.5732710467907403,0.015999486669898033,0.00014323880895972252,,,,,
early_stage_diabetes_risk_prediction,18,2,57,60,RandomFuzzyRules__max_literal_repetitions__3,168,83,16,31,0.8072289156626506,0.7968960863697706,0.8495276653171389,0.5732710467907403,0.015837617684155703,0.00014266930520534515,,,,,
early_stage_diabetes_risk_prediction,19,0,58,60,RandomFuzzyRules__max_literal_repetitions__1,167,84,16,31,0.8571428571428571,0.8116710875331565,0.8577586206896552,0.6554204648540598,0.01567961135879159,0.00014338921755552292,,,,,
early_stage_diabetes_risk_prediction,19,0,58,60,RandomFuzzyRules__max_literal_repetitions__2,167,84,16,31,0.8571428571428571,0.8116710875331565,0.8577586206896552,0.6554204648540598,0.015620191115885973,0.000141168013215065,,,,,
early_stage_diabetes_risk_prediction,19,0,58,60,RandomFuzzyRules__max_literal_repetitions__3,167,84,16,31,0.8571428571428571,0.8116710875331565,0.8577586206896552,0.6554204648540598,0.015512573067098856,0.00014100782573223114,,,,,
early_stage_diabetes_risk_prediction,19,1,59,60,RandomFuzzyRules__max_literal_repetitions__1,167,84,16,31,0.8809523809523809,0.8925729442970822,0.9151193633952255,0.7474366178168822,0.015384504105895758,0.00014269817620515823,,,,,
early_stage_diabetes_risk_prediction,19,1,59,60,RandomFuzzyRules__max_literal_repetitions__2,167,84,16,31,0.8214285714285714,0.7858090185676392,0.8265915119363396,0.5779770378469891,0.015749830286949873,0.0001444779336452484,,,,,
early_stage_diabetes_risk_prediction,19,1,59,60,RandomFuzzyRules__max_literal_repetitions__3,167,84,16,31,0.8214285714285714,0.7858090185676392,0.8265915119363396,0.5779770378469891,0.015384132973849773,0.00014369888231158257,,,,,
early_stage_diabetes_risk_prediction,19,2,60,60,RandomFuzzyRules__max_literal_repetitions__1,168,83,16,31,0.8072289156626506,0.8178137651821862,0.8609986504723347,0.5995001587473339,0.01564436126500368,0.00014416826888918877,,,,,
early_stage_diabetes_risk_prediction,19,2,60,60,RandomFuzzyRules__max_literal_repetitions__2,168,83,16,31,0.8072289156626506,0.8178137651821862,0.8178137651821863,0.5995001587473339,0.01551737217232585,0.00014110887423157692,,,,,
early_stage_diabetes_risk_prediction,19,2,60,60,RandomFuzzyRules__max_literal_repetitions__3,168,83,16,31,0.8072289156626506,0.8178137651821862,0.8178137651821863,0.5995001587473339,0.015519971959292889,0.00014343904331326485,,,,,
